,wa_id,Crownfunding,Lien,Don,Nb Tipers,Temps
537,2200566,utip,https://utip.io/born2playracing,[],18,2022-04-16 19:52:35.956967
538,2290060,utip,https://www.utip.io/pincarvoyageurs,[],20,2022-04-16 19:52:47.869977
539,397371,kickstarter,https://www.kickstarter.com/projects/squonk/funkey-s-the-worlds-smallest-foldable-handheld-console?lang=fr,[],[],2022-04-16 19:52:53.728792
540,2316545,utip,https://www.utip.io/lhistoiredunheros,[],841,2022-04-16 19:53:06.314489
541,6724,utip,https://www.utip.io/s/QCkpXj,[],[],2022-04-16 19:53:17.718544
542,1992881,patreon,https://www.patreon.com/chaudronpastel,[],[],2022-04-16 19:53:28.048558
543,2237879,paypal,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=37Z45PVXVVTNC&source=url,[],[],2022-04-16 19:53:35.900466
544,2213833,paypal,https://www.paypal.me/MadamePatate,[],[],2022-04-16 19:53:42.686576
545,1091436,utip,https://www.utip.io/DanielWasa,[],3 401,2022-04-16 19:53:53.115932
546,47958,utip,https://utip.io/headshot946,[],94,2022-04-16 19:54:04.167720
547,1567486,utip,http://www.utip.io/lunefulle,[],247,2022-04-16 19:54:15.972004
548,208199,utip,https://utip.io/azndarkproduction,[],5 734,2022-04-16 19:54:24.499854
549,2165075,patreon,https://www.patreon.com/Wiloo,[],[],2022-04-16 19:54:35.432531
550,875271,paypal,https://www.paypal.me/jericho5x,[],[],2022-04-16 19:54:42.445674
551,290806,utip,https://utip.io/superflame,[],15 272,2022-04-16 19:54:50.639300
552,363998,utip,https://utip.io/Kramerwax,[],21,2022-04-16 19:54:59.835165
553,5919,paypal,https://www.paypal.com/donate/?token=oBMFMd-pMyy6aIcNZvMAVkr7tq7eOi5wsJzTtVdT_i1BV15nvIIAxe0vz6YpEJLBrVhUWG&country.x=FR&locale.x=FR,[],[],2022-04-16 19:55:06.125221
554,617639,tipeee,https://fr.tipeee.com/xewup,0 €,0,2022-04-16 19:55:14.999462
555,4172,tipeee,https://en.tipeee.com/enarpilod,[],[],2022-04-16 19:55:21.895711
556,776731,tipeee,https://en.tipeee.com/botch-1,€290,68,2022-04-16 19:55:40.935995
557,2303069,utip,http://www.utip.io/hparadoxa,[],1 679,2022-04-16 19:55:50.548778
558,776224,paypal,https://www.paypal.me/6moon,[],[],2022-04-16 19:55:58.011174
559,355280,utip,https://utip.io/actugaming,[],993,2022-04-16 19:56:06.286220
560,2400584,kickstarter,https://www.kickstarter.com/projects/mcleodgaming/fraymakers-the-infinitely-replayable-indie-platform-fighter?utm_source=alpha&utm_medium=social&utm_campaign=fmksbegin&ref=8fjcl3,[],[],2022-04-16 19:56:12.546604
561,2348191,utip,https://utip.io/leopold,[],202,2022-04-16 19:56:24.953978
562,171811,paypal,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=7J6WDPQ6RGXXU&source=url,[],[],2022-04-16 19:56:33.109834
563,2237710,tipeee,https://fr.tipeee.com/g3_adrien,0 €,0,2022-04-16 19:56:41.647073
564,2223753,tipeee,https://fr.tipeee.com/lfpoulain,1 304 €,319,2022-04-16 19:56:48.761734
565,1305259,utip,https://www.utip.io/lesadpanda,[],[],2022-04-16 19:56:56.999207
566,1971390,tipeee,http://www.tipeee.com/dons-pour-le-chateau-du-gangster,"€1,102",23,2022-04-16 19:57:04.063667
567,2303087,paypal,https://www.paypal.com/paypalme/insoha,[],[],2022-04-16 19:57:12.638804
568,640425,utip,https://utip.io/after,[],1 277,2022-04-16 19:57:23.070223
569,1673645,tipeee,https://fr.tipeee.com/marty-japan,16 €,2,2022-04-16 19:57:29.983721
570,388894,tipeee,https://fr.tipeee.com/the-cross-men-125,0 €,0,2022-04-16 19:57:38.404508
571,1336610,paypal,https://www.paypal.me/SofianLeGeek,[],[],2022-04-16 19:57:45.091999
572,822939,patreon,https://www.patreon.com/posts/ask-parent-about-40336684,[],[],2022-04-16 19:57:50.396424
573,1313270,patreon,https://www.patreon.com/lucasgouiffes,[],[],2022-04-16 19:58:00.692319
574,2303195,tipeee,https://en.tipeee.com/loupche,€3,1,2022-04-16 19:58:07.535167
575,38042,utip,https://www.utip.io/spectreholow,[],864,2022-04-16 19:58:16.399811
576,739799,tipeee,https://en.tipeee.com/anthony-lastella,[],[],2022-04-16 19:58:23.282786
577,26,ulule,https://fr.ulule.com/stray-cat-hiker,[],[],2022-04-16 19:58:30.824770
578,452451,utip,https://utip.io/nouillade,[],24,2022-04-16 19:58:40.655772
579,207001,utip,https://utip.io/adriannetrends,[],269,2022-04-16 19:58:53.647187
580,2023425,kickstarter,https://www.kickstarter.com/projects/zephyrgaming/zephyr-gaming-mouse?utm_source=lp-0722,[],[],2022-04-16 19:58:59.616786
581,2295326,utip,http://utip.io/3minpc,[],2 482,2022-04-16 19:59:11.965665
582,2319998,ulule,https://fr.ulule.com/guide-monkey-island/,[],[],2022-04-16 19:59:19.511334
583,706189,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/notabene?utm_source=youtube&utm_medium=calie&utm_campaign=Calie1,[],[],2022-04-16 19:59:28.389919
584,394663,paypal,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2RJDL6DWLJUCU,[],[],2022-04-16 19:59:36.160066
585,811127,utip,https://www.utip.io/laupok,[],[],2022-04-16 19:59:45.188708
586,2195666,utip,https://utip.io/daenyshorrorstory,[],3 098,2022-04-16 19:59:53.857180
587,183157,patreon,https://www.patreon.com/DreamWasTaken/posts,[],[],2022-04-16 19:59:59.181081
588,1200952,utip,https://utip.io/lescinecdotes,[],30,2022-04-16 20:00:13.528525
589,1992879,utip,https://www.utip.io/comicsplay,[],1,2022-04-16 20:00:22.796642
590,658668,utip,https://utip.io/lnst,[],692,2022-04-16 20:00:31.085160
591,1999448,utip,https://www.utip.io/marvelfitness,[],[],2022-04-16 20:00:39.828696
592,812249,tipeee,https://en.tipeee.com/osons-causer,€338,110,2022-04-16 20:00:50.340755
593,833514,tipeee,https://www.tipeee.com/les2crazy,€0,0,2022-04-16 20:00:57.464554
594,1309796,utip,https://utip.io/tounsibiker,[],896,2022-04-16 20:01:12.783288
595,2270798,ulule,https://fr.ulule.com/songeur-monde,[],[],2022-04-16 20:01:20.591173
596,1445285,utip,https://www.utip.io/yoonns,[],1 819,2022-04-16 20:01:30.647068
597,1347179,tipeee,https://en.tipeee.com/cerclearistote,"€1,237",117,2022-04-16 20:01:37.340219
598,814722,kickstarter,https://www.kickstarter.com/projects/tacticaladventures/solasta-crown-of-the-magister,[],[],2022-04-16 20:01:43.335577
599,7525,utip,https://utip.io/marked,[],36,2022-04-16 20:01:54.256593
600,2364790,utip,https://utip.io/LimmigreParisien,[],166,2022-04-16 20:02:02.773516
601,2727,paypal,https://www.paypal.me/BabifootEmblem,[],[],2022-04-16 20:02:10.362062
602,1267992,tipeee,https://fr.tipeee.com/platytwo,[],0,2022-04-16 20:02:17.037719
603,2321699,utip,https://utip.io/chocolatandvanillamsp,[],[],2022-04-16 20:02:25.575266
604,1108930,tipeee,https://fr.tipeee.com/energie-autrement,271 €,80,2022-04-16 20:02:32.212013
605,692297,utip,https://www.utip.io/Kirby54,[],524,2022-04-16 20:02:41.755383
606,3458,tipeee,https://en.tipeee.com/leo-duff,€0,0,2022-04-16 20:02:48.812043
607,2236615,tipeee,https://fr.tipeee.com/calmos,363 €,122,2022-04-16 20:02:56.036834
608,2001651,tipeee,https://en.tipeee.com/jean-laval,€16,3,2022-04-16 20:03:02.609545
609,1780427,utip,https://utip.io/littledestroy,[],4,2022-04-16 20:03:12.113723
610,71781,utip,https://www.utip.io/kazhamania,[],733,2022-04-16 20:03:21.545403
611,439826,paypal,https://www.paypal.me/kerrozenn,[],[],2022-04-16 20:03:29.913738
612,2151792,tipeee,https://www.tipeee.com/aqua-zen/news,€0,0,2022-04-16 20:03:36.810142
613,127,tipeee,https://fr.tipeee.com/mathieu-sommet,619 €,136,2022-04-16 20:03:43.559415
614,2322471,utip,https://utip.io/bysiham,[],17,2022-04-16 20:03:52.726141
615,2227395,utip,https://utip.io/tcqr,[],8 210,2022-04-16 20:04:05.312159
616,38185,utip,https://www.utip.io/byce61,[],26,2022-04-16 20:04:17.693446
617,1438799,patreon,https://www.patreon.com/razedmods,[],[],2022-04-16 20:04:30.108003
618,1950418,paypal,https://www.paypal.com/donate/?token=ybEinVspT2MyZJyFHR1BkjwB7borQjskE_zM5tmZrD6azE8uFtHjYHK0gJBgZ5xVtQ-maW&country.x=FR&locale.x=FR,[],[],2022-04-16 20:04:36.599597
619,2248732,tipeee,https://fr.tipeee.com/mrz64,0 €,0,2022-04-16 20:04:43.152984
620,515113,utip,https://utip.io/dirtybiology,[],13 804,2022-04-16 20:04:55.396722
621,1628912,patreon,https://www.patreon.com/login,[],[],2022-04-16 20:05:00.674052
622,789078,utip,https://utip.io/sahbiland,[],297,2022-04-16 20:05:09.335652
623,737093,utip,https://utip.io/lesvideosderiles,[],8 914,2022-04-16 20:05:19.007943
624,2176789,paypal,https://www.paypal.com/paypalme/GrosskouilleProd,[],[],2022-04-16 20:05:25.933675
625,900069,tipeee,https://fr.tipeee.com/quentin-gaming,0 €,0,2022-04-16 20:05:34.907385
626,2259070,tipeee,https://fr.tipeee.com/bryancox,0 €,0,2022-04-16 20:05:41.903526
627,1236677,tipeee,https://fr.tipeee.com/gautier-veltri,29 €,6,2022-04-16 20:05:48.856744
628,170811,tipeee,https://fr.tipeee.com/sombres-machinations,4 583 €,432,2022-04-16 20:05:55.890052
629,2315606,utip,https://www.utip.io/notserious,[],1 492,2022-04-16 20:06:07.792805
630,2043199,utip,https://utip.io/duoofficiel,[],6 465,2022-04-16 20:06:16.485842
631,1042528,patreon,https://www.patreon.com/francaisauthentique,[],[],2022-04-16 20:06:31.810988
632,1746700,paypal,https://www.paypal.me/celiaajr,[],[],2022-04-16 20:06:39.255377
633,2075101,utip,https://utip.io/ramstvlife,[],401,2022-04-16 20:06:47.228515
634,2282066,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/fouloscopie-100x,[],[],2022-04-16 20:06:57.263077
635,2245141,tipeee,https://fr.tipeee.com/la-prod-jeunes-ihedn,0 €,0,2022-04-16 20:07:12.631763
636,2224452,paypal,https://www.paypal.com/donate?hosted_button_id=EZHNPCMB5QCY4,[],[],2022-04-16 20:07:20.827831
637,1517746,utip,https://www.utip.io/asvox,[],338,2022-04-16 20:07:29.101341
638,2275261,tipeee,https://fr.tipeee.com/nico-mathieux,842 €,148,2022-04-16 20:07:45.385191
639,1165997,tipeee,https://fr.tipeee.com/les-pilotes-du-dimanche,0 €,0,2022-04-16 20:07:52.357040
640,625698,tipeee,https://fr.tipeee.com/santedefer,5 €,1,2022-04-16 20:07:59.424178
641,1023,tipeee,https://fr.tipeee.com/bibix-films-et-expeditions,204 €,17,2022-04-16 20:08:09.545448
642,2152452,utip,https://www.utip.io/benlenourstv,[],268,2022-04-16 20:08:22.881965
643,2043988,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/horrorhumanumest,[],[],2022-04-16 20:08:31.687899
644,886983,tipeee,https://www.tipeee.com/mouton-lucide,€5,3,2022-04-16 20:09:28.994339
645,905498,utip,https://utip.io/siphano,[],19 430,2022-04-16 20:09:46.189702
646,1102561,patreon,https://www.patreon.com/cendrearts,[],[],2022-04-16 20:10:35.295404
647,180366,tipeee,https://fr.tipeee.com/mozinor,1 529 €,363,2022-04-16 20:10:49.823861
648,2318444,paypal,https://paypal.me/pools/c/8wOHVbN8Jd,[],[],2022-04-16 20:11:04.896069
649,220779,kickstarter,https://www.kickstarter.com/projects/solaari/waan-the-1st-fully-connected-lightsaber-larger-tha,[],[],2022-04-16 20:11:10.845699
650,2308014,paypal,https://www.paypal.com/myaccount/transfer/homepage,[],[],2022-04-16 20:11:16.773069
651,2323344,utip,https://utip.io/foufa,[],193,2022-04-16 20:11:26.259547
652,725974,tipeee,https://fr.tipeee.com/nexus-vi,2 018 €,535,2022-04-16 20:11:34.115646
653,2185914,utip,https://www.utip.io/larchipelotageek,[],40,2022-04-16 20:11:43.060216
654,2152219,tipeee,https://fr.tipeee.com/matt-adventure,[],37,2022-04-16 20:11:49.960793
655,1060300,tipeee,https://fr.tipeee.com/moonetsensâ\x80\x8bâ\x80\x8bâ\x80\x8bâ\x80\x8bâ\x80\x8bâ\x80\x8b,[],[],2022-04-16 20:11:56.992315
656,2198019,paypal,https://www.paypal.com/donate/?cmd=_donations&business=micomic1995@hotmail.com&currency_code=CAD&source=url,[],[],2022-04-16 20:12:04.545014
657,1113327,tipeee,https://en.tipeee.com/kitaii-des-series,€0,0,2022-04-16 20:12:11.907451
658,805257,utip,https://utip.io/feed/ruptureyt,[],4 336,2022-04-16 20:12:22.980310
659,502121,utip,https://utip.io/robert,[],384,2022-04-16 20:12:31.934992
660,2181453,utip,https://utip.io/ippikiookammi,[],39,2022-04-16 20:12:39.974748
661,885244,utip,https://www.utip.io/aezo,[],241,2022-04-16 20:12:50.383866
662,2178975,utip,https://utip.io/cataclysmspike,[],[],2022-04-16 20:12:59.203966
663,1003,paypal,https://www.paypal.com/fr/webapps/mpp/qrcode,[],[],2022-04-16 20:13:05.689667
664,1092997,utip,https://utip.io/kibikii,[],2 474,2022-04-16 20:13:14.145663
665,706193,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/blue-legrandmenage,[],[],2022-04-16 20:13:22.999745
666,2194578,utip,https://utip.io/johnjoodan,[],1 624,2022-04-16 20:13:32.112070
667,2296005,utip,https://utip.io/ericboissonnade,[],7,2022-04-16 20:13:43.688915
668,2303033,tipeee,https://fr.tipeee.com/le-cul-de-poule,[],44,2022-04-16 20:13:54.973222
669,2192910,paypal,https://paypal.me/pools/c/8h25i6yDiT,[],[],2022-04-16 20:14:09.869696
670,2264503,paypal,https://www.paypal.com/fr/home,[],[],2022-04-16 20:14:16.399364
671,1634229,ulule,https://fr.ulule.com/saigo-squad-light-novel,[],[],2022-04-16 20:14:23.830233
672,2030069,paypal,https://www.paypal.com/donate?token=xBmaOsP7Ae-0ppb0xv53WjibMZHZNOWvXlY9kmWKYDhiyAliKC2Wc75QFHSpinOvRMMdtW&country.x=FR&locale.x=FR,[],[],2022-04-16 20:14:30.208568
673,2018515,tipeee,https://fr.tipeee.com/chaine-392,0 €,0,2022-04-16 20:14:37.510258
674,377978,tipeee,https://www.tipeee.com/antonin-gateau,[],[],2022-04-16 20:14:44.969235
675,2303249,utip,https://utip.io/helawyn,[],[],2022-04-16 20:14:53.613601
676,2274446,patreon,https://www.patreon.com/TheSoulofWind,[],[],2022-04-16 20:15:14.556142
677,2216329,utip,https://utip.io/s/wioVBq,[],[],2022-04-16 20:15:23.464721
678,2192793,tipeee,https://fr.tipeee.com/metal-lourd-kahzmat,6 €,2,2022-04-16 20:15:30.358797
679,1445661,tipeee,https://fr.tipeee.com/science-de-comptoir,258 €,76,2022-04-16 20:15:37.418870
680,3301,utip,https://utip.io/aimtip,[],185,2022-04-16 20:15:46.137996
681,2163010,tipeee,https://www.tipeee.com/olivier-verdier-menuisier,€380,105,2022-04-16 20:15:55.116445
682,874928,tipeee,https://www.tipeee.com/permaculture-agroecologie-etc,"€2,742",244,2022-04-16 20:16:02.594944
683,898122,tipeee,https://www.tipeee.com/simonpuech,€246,66,2022-04-16 20:16:09.457963
684,169610,tipeee,https://fr.tipeee.com/francois-theurel,970 €,330,2022-04-16 20:16:16.173625
685,1490813,ulule,https://fr.ulule.com/japonais-saison3/,[],[],2022-04-16 20:16:23.804445
686,205071,utip,https://utip.io/lilian31,[],2 294,2022-04-16 20:16:32.914703
687,2139038,utip,https://www.utip.io/atelieramateurboismetalÂ\xa0,[],[],2022-04-16 20:16:41.229620
688,2398857,tipeee,https://fr.tipeee.com/robukan,13 €,4,2022-04-16 20:16:48.307682
689,484516,utip,https://utip.io/westcoastfamily,[],1 056,2022-04-16 20:16:56.884468
690,2112942,tipeee,https://fr.tipeee.com/emgkphotographie,55 €,10,2022-04-16 20:17:16.839715
691,1898834,tipeee,https://fr.tipeee.com/monsieur-bidouille,467 €,183,2022-04-16 20:17:24.599467
692,2007434,tipeee,https://fr.tipeee.com/fabwildpix,[],[],2022-04-16 20:17:32.340344
693,2240288,utip,https://utip.io/experiencefmâ\x80\x8bâ\x80\x8bâ\x80\x8bâ\x80\x8b,[],[],2022-04-16 20:17:40.239008
694,2271886,kickstarter,https://www.kickstarter.com/projects/kindredfates/kindred-fates-an-open-world-monster-battling-rpg,[],[],2022-04-16 20:17:46.069429
695,903464,utip,https://utip.io/dbtimes,[],3 803,2022-04-16 20:17:55.340280
696,1960299,tipeee,https://fr.tipeee.com/virginie-vota,418 €,56,2022-04-16 20:18:02.239558
697,2287012,utip,https://www.utip.io/gabrielcorentin,[],1 147,2022-04-16 20:18:14.184570
698,873957,tipeee,https://www.tipeee.com/baladementale,€675,211,2022-04-16 20:18:21.849659
699,2131536,paypal,https://www.paypal.me/FallouSow,[],[],2022-04-16 20:18:28.651939
700,1486,paypal,https://www.paypal.com/donate/?token=aIuwNlc-PPsyGqHeqQyOj16I_4PYWGlO4k8tH1FjWkW4uGDi-tVn1sBa5sb1fSvp8uXBR0&country.x=FR&locale.x=FR,[],[],2022-04-16 20:18:34.652450
701,1255178,tipeee,https://tipeee.com/partager-cest-sympa,"€4,330",777,2022-04-16 20:18:41.589137
702,59137,tipeee,https://www.tipeee.com/pokemontrash,€0,0,2022-04-16 20:18:48.750480
703,2303009,patreon,https://www.patreon.com/posts/57080259,[],[],2022-04-16 20:18:54.124323
704,1834460,utip,https://utip.io/ewfwemmawatsonfansworld,[],23,2022-04-16 20:19:05.148621
705,406113,utip,https://utip.io/victordemange/shop,[],4,2022-04-16 20:19:20.247833
706,16126,paypal,https://www.paypal.com/fundraiser/113682969669152571,[],[],2022-04-16 20:19:27.913847
707,2207778,utip,https://utip.io/mickeymafia2402,[],67,2022-04-16 20:19:42.146896
708,812681,tipeee,https://en.tipeee.com/nicolas-mj,[],[],2022-04-16 20:19:48.925657
709,481780,tipeee,https://www.tipeee.com/yogacoaching,[],733,2022-04-16 20:19:55.959592
710,2186986,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/faux-culte,[],[],2022-04-16 20:20:07.634254
711,734172,tipeee,https://en.tipeee.com/kebou-officiel,€0,0,2022-04-16 20:20:14.324423
712,1459140,ulule,https://www.ulule.com/projet-thrinaks,[],[],2022-04-16 20:20:21.686405
713,2173657,utip,https://utip.io/randomwatcher,[],5 451,2022-04-16 20:20:32.476143
714,1480079,utip,https://utip.io/valwhoartworks,[],533,2022-04-16 20:20:41.659700
715,193,ulule,https://fr.ulule.com/tubonia-tome-2,[],[],2022-04-16 20:20:49.298073
716,221017,ulule,https://fr.ulule.com/jessica-lelivre/,[],[],2022-04-16 20:20:56.919478
717,2020442,utip,https://utip.io/occulture,[],5 514,2022-04-16 20:21:06.063525
718,2584,patreon,https://www.patreon.com/vincentimes,[],[],2022-04-16 20:21:38.429226
719,809130,tipeee,https://fr.tipeee.com/mont-corvo,13 €,2,2022-04-16 20:21:45.129992
720,896669,ulule,https://fr.ulule.com/priminstinct,[],[],2022-04-16 20:21:52.510640
721,1077410,paypal,http://PayPal.Me/AnisPartage,[],[],2022-04-16 20:21:59.930111
722,4145,utip,https://utip.io/zouiguipopo,[],74,2022-04-16 20:22:11.763445
723,1760501,tipeee,https://www.tipeee.com/fsps44,€0,0,2022-04-16 20:22:25.465640
724,2269576,tipeee,https://fr.tipeee.com/lanx,[],[],2022-04-16 20:22:32.374723
725,2276945,utip,https://utip.io/alviti,[],0,2022-04-16 20:22:40.401481
726,2215092,utip,https://utip.io/tylton,[],147,2022-04-16 20:22:49.313681
727,2180669,paypal,https://www.paypal.me/wiseney,[],[],2022-04-16 20:22:56.257315
728,813252,ulule,https://fr.ulule.com/calendrierrsf,[],[],2022-04-16 20:23:03.748817
729,661972,paypal,https://www.paypal.com/donate/?cmd=_s-xclick&hosted_button_id=ZGAC6S3UL39AY,[],[],2022-04-16 20:23:11.214390
730,2191994,tipeee,https://en.tipeee.com/une-biere-et-jivay,"€1,037",290,2022-04-16 20:23:18.952814
731,2363433,paypal,https://paypal.me/leobougel,[],[],2022-04-16 20:23:26.072103
732,782442,kickstarter,https://www.kickstarter.com/projects/chimeralabs/other-her-loving-embrace?lang=fr,[],[],2022-04-16 20:23:31.879051
733,2378013,tipeee,https://fr.tipeee.com/nexus-magazine,177 €,27,2022-04-16 20:23:39.089295
734,1499864,utip,https://www.utip.io/asmretchuchotementâ\x80\x8b,[],[],2022-04-16 20:23:46.934975
735,775995,utip,https://utip.io/licarionrock,[],4 566,2022-04-16 20:23:58.879408
736,2285347,paypal,https://www.paypal.com/fr/home?spid=ar79a80eb2aee4f35e1584a83c1334f6b81265313434f1f083607f9077969cc981&tsrce=Aklamio,[],[],2022-04-16 20:24:05.309694
737,2303273,tipeee,https://www.tipeee.com/pepperpot-teamâ\x80\x8bâ\x80\x8b,[],[],2022-04-16 20:24:12.585343
738,217471,patreon,https://www.patreon.com/StudioKoco,[],[],2022-04-16 20:24:44.685235
739,2191886,kickstarter,https://www.kickstarter.com/projects/wallorco/smart-wallets-wireless-phone-charging-real-time-gp?ref=project_link,[],[],2022-04-16 20:24:50.575239
740,2077022,utip,https://utip.io/ricouvap,[],34,2022-04-16 20:25:02.600180
741,1168215,tipeee,https://en.tipeee.com/questions-d-histoire,"€1,032",182,2022-04-16 20:25:25.092213
742,1782545,utip,https://www.utip.io/denoz,[],4 214,2022-04-16 20:25:44.498386
743,1303895,tipeee,https://fr.tipeee.com/avappy,0 €,0,2022-04-16 20:25:52.872682
744,2191490,tipeee,https://www.tipeee.com/ed-layton,€39,7,2022-04-16 20:25:59.965529
745,2214142,tipeee,https://fr.tipeee.com/faguoren,5 €,1,2022-04-16 20:26:07.240587
746,2133634,utip,https://www.utip.io/graciedeedee,[],2,2022-04-16 20:26:16.147187
747,885842,tipeee,https://fr.tipeee.com/carnetdunecavaliere,8 €,4,2022-04-16 20:26:23.103925
748,208206,tipeee,https://www.tipeee.com/inthepanda,€107,37,2022-04-16 20:26:30.120068
749,1729691,utip,https://utip.io/lapetitegaby,[],[],2022-04-16 20:26:38.608922
750,2255135,utip,https://utip.io/alexdecastro,[],[],2022-04-16 20:26:47.203344
751,745819,ulule,https://fr.ulule.com/phantom-manor-le-film/,[],[],2022-04-16 20:26:54.929135
752,1359484,tipeee,https://www.tipeee.com/mardinoir,[],[],2022-04-16 20:27:01.753862
753,623411,tipeee,https://fr.tipeee.com/mongraindefolie,[],[],2022-04-16 20:27:09.187247
754,2201553,utip,https://utip.io/douwiii,[],549,2022-04-16 20:27:20.626091
755,1341260,kickstarter,https://www.kickstarter.com/projects/u2sleep/u2tm-pillow-the-worlds-first-stop-tossing-and-turning-pillow,[],[],2022-04-16 20:27:26.814763
756,2323605,utip,https://utip.io/amanomoon,[],14,2022-04-16 20:27:35.542841
757,784297,utip,https://www.utip.io/jeannotnymouce/tip,[],[],2022-04-16 20:27:43.469124
758,708618,utip,https://utip.io/nunayaworld,[],34,2022-04-16 20:27:52.141712
759,1562059,tipeee,https://fr.tipeee.com/sexpedition,0 €,0,2022-04-16 20:27:58.957390
760,2087873,tipeee,https://www.tipeee.com/didi-chandouid,[],[],2022-04-16 20:28:06.243309
761,2267443,tipeee,https://www.tipeee.com/deotoons,€165,36,2022-04-16 20:28:13.487268
762,1184221,utip,https://utip.io/seinhor9,[],11 736,2022-04-16 20:28:21.903137
763,2242648,paypal,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=VCMPRZSZKVZGQ&source=url,[],[],2022-04-16 20:28:31.354206
764,310846,kickstarter,https://www.kickstarter.com/projects/aipower/wearbuds-unique-on-wrist-charging-hi-fi-earbuds?ref=cioc5n&token=8e039e38,[],[],2022-04-16 20:28:37.094713
765,1078908,tipeee,https://fr.tipeee.com/bastien-lab,0 €,0,2022-04-16 20:28:45.247991
766,701090,tipeee,http://tipeee.com/penseeleo,€0,0,2022-04-16 20:28:53.157283
767,2215443,tipeee,https://fr.tipeee.com/chronikfiction,3 517 €,1 134,2022-04-16 20:29:32.316124
768,411929,utip,https://utip.io/djodei,[],6,2022-04-16 20:29:41.518439
769,2388946,paypal,https://www.paypal.me/kalinalambot,[],[],2022-04-16 20:29:48.567267
770,901499,paypal,https://www.paypal.me/bbkdsport,[],[],2022-04-16 20:29:55.692817
771,421166,tipeee,https://fr.tipeee.com/team8,6 €,2,2022-04-16 20:30:03.210388
772,1326598,paypal,https://www.paypal.com/donate/?token=fgmB8p7utqlnHSNtvkbJjWmqDiyyP09BhC14f6ShfBZxCBJ6znszMFwF9fngZG-mnxRfLm&country.x=FR&locale.x=FR,[],[],2022-04-16 20:30:09.288633
773,2238917,paypal,https://www.paypal.me/TibigGaming,[],[],2022-04-16 20:30:16.397706
774,1973834,utip,https://utip.io/passesauvage/tip,[],[],2022-04-16 20:30:25.383746
775,572774,kickstarter,https://www.kickstarter.com/projects/playway/out-of-reach-treasure-royale?lang=fr,[],[],2022-04-16 20:30:31.187629
776,850609,patreon,https://www.patreon.com/pattilynnq,[],[],2022-04-16 20:30:47.440555
777,1316250,utip,https://utip.io/malekcsgo,[],518,2022-04-16 20:30:57.286521
778,1535593,paypal,https://paypal.me/pools/c/891jXYkVMr,[],[],2022-04-16 20:31:19.930942
779,1062797,utip,https://www.utip.io/anikitaka,[],147,2022-04-16 20:31:32.578739
780,2228043,tipeee,https://fr.tipeee.com/dirtytommy,45 €,7,2022-04-16 20:31:42.894162
781,1927156,tipeee,https://www.tipeee.com/olivierschmitt,€13,6,2022-04-16 20:31:50.091856
782,784307,tipeee,https://www.tipeee.com/le-mock,€503,93,2022-04-16 20:31:57.455037
783,1314216,tipeee,https://fr.tipeee.com/jerem-te-parle,0 €,0,2022-04-16 20:32:04.261451
784,376350,utip,https://utip.io/kinkin,[],4,2022-04-16 20:32:12.722484
785,657101,utip,https://utip.io/mreliott35,[],3,2022-04-16 20:32:23.951597
786,2316434,utip,https://utip.io/ouahleouff,[],473,2022-04-16 20:32:33.551694
787,113022,patreon,https://www.patreon.com/user?u=13143398,[],[],2022-04-16 20:32:41.808094
788,2191313,utip,https://utip.io/maylineetlou,[],202,2022-04-16 20:32:53.442571
789,1386541,tipeee,https://fr.tipeee.com/la-verite-est-ailleurs,123 €,6,2022-04-16 20:33:00.729934
790,185223,patreon,https://www.patreon.com/TheOrcas,[],[],2022-04-16 20:33:14.253064
791,2074477,tipeee,https://fr.tipeee.com/joenesteam,0 €,0,2022-04-16 20:33:25.617595
792,2400158,tipeee,https://fr.tipeee.com/paulygones,[],3,2022-04-16 20:33:33.779777
793,640017,patreon,https://www.patreon.com/LeaChoueâ\x80\x8b,[],[],2022-04-16 20:33:41.795270
794,201,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/follow-my-steps,[],[],2022-04-16 20:33:50.798858
795,327426,tipeee,https://www.tipeee.com/fatelite,[],[],2022-04-16 20:33:57.960189
796,2316875,tipeee,https://fr.tipeee.com/vin-stache,137 €,34,2022-04-16 20:34:06.989444
797,154004,utip,https://utip.io/Avner,[],4 078,2022-04-16 20:34:20.774308
798,898418,patreon,https://patreon.com/musicforvideo,[],[],2022-04-16 20:34:32.216021
799,1420963,utip,https://utip.io/itechstore,[],54,2022-04-16 20:34:44.622031
800,1976319,utip,https://utip.io/grapfy,[],5,2022-04-16 20:34:53.315254
801,2182211,paypal,https://www.paypal.me/PRIINCETV?locale.x=fr_FR,[],[],2022-04-16 20:35:00.801800
802,2302973,paypal,https://www.paypal.me/grandeurnoire,[],[],2022-04-16 20:35:08.201268
803,313,utip,https://utip.io/celeborn,[],645,2022-04-16 20:35:17.390260
